community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_thm_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_thsacmp_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_thymd_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_1a_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_1b_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_1x_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_2_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_2a_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_3_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_4_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_m1_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_m2_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_m3_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_m4_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_m4a_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_m5_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_m5a_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_m5b_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_m6_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlf_a_m9_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlms_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tlms_glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tmacmp_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tolcp_ac_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tolcp_ac_glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tolcp_am_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tolcp_am_glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tolcp_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tolcp_glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tpno_1glc_4g_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tpno_4g_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tpno_4glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tpnoh_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tre_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_trp_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tsacmgluc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tsul_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_ttdca_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_tyr_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_ura_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_val_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_xan_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Prevotella_copri	M_zn2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_4abz_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_4ahmmp_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_7a_czp_e	0.0	0.2	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_C02528_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_Cit_Mg_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_Lcyst_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ac_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_acald_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_acgam_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ade_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_adn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_adocbl_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ala_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_anzp_e	0.0	0.2	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_arbt_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_arg_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_arsenb_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_asn_L_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_asp_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_brv_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_btn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_but_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_butso3_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_bvu_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ca2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_cbl1_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_cbl2_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_cd2_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_cgly_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_chlphncl_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_cholate_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_chsterol_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_cit_e	0.0	0.3333333333333333	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_cl_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_co2_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_cobalt2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_cro4_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ctbt_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_cu2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_cys_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_czp_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_dextrin_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_dfdcytd_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_dfduri_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_dgchol_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_din_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_duri_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ethso3_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_etoh_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_fe2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_fe3_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_fol_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_for_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_fru_e	0.0	0.3333333333333333	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_galt_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_gam_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_gbbtn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_gchola_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_glc_D_e	0.0	0.3333333333333333	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_gln_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_glu_L_e	0.0	0.26666666666666666	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_glutar_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_gly_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_glyb_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_glyc_e	0.0	0.3333333333333333	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_gua_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_h2_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_h2o_e	0.0	0.2	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_h2s_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_h_e	0.0	0.3333333333333333	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_hexs_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_hg2_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_his_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_hxan_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ile_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ins_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_isetac_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_isobut_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_isocapr_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_isoval_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_k_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_lac_D_e	0.0	0.2	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_lac_L_e	0.0	0.06666666666666667	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_leu_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_lys_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_mal_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_malt_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_man_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_met_D_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_met_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_metsox_S_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_mg2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_mn2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_mnl_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_mops_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_mqn7_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_mqn8_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_mso3_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_na1_e	0.0	0.06666666666666667	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_nchlphncl_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_nh4_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_nmn_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_no3_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_nzp_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_o2_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ocdca_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_orn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_orot_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_pb_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_pcresol_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_phe_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_pheme_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_pi_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_pime_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_pnto_R_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ppa_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ppi_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_pro_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ptrc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_pydam_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_pydx5p_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_pydx_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_pydxn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_pyr_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_r406_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_r788_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ribflv_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_salcn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_sbt_D_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ser_L_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_so4_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_spmd_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_srv_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_succ_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_sucr_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_sulfac_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_taur_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_tchola_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_tdchola_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_thm_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_thymd_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_tre_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_trp_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ttdca_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_tyr_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_ura_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_urea_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_val_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_xan_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Alistipes_putredinis	M_zn2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_4abz_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_4ahmmp_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_7a_czp_e	0.0	0.2	1	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_Cit_Mg_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_Lcyst_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_ac_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_acald_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_acgam_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_ade_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_adn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_adocbl_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_ala_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_alaasp_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_alagln_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_alaglu_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_alagly_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_alahis_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_alaleu_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_alathr_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Acidaminococcus_intestini	Phascolarctobacterium_succinatutens	M_anzp_e	0.0	0.2	1	0.0
