taxon	sample_id	tolerance	reaction	flux	abundance	metabolite	direction
Bifidobacterium_longum	MV_FEM4_t1Q14	1e-06	EX_val_L(e)	-0.0011309585143842	0.0031079368973631	val_L[e]	import
Bifidobacterium_longum	MV_FEM4_t1Q14	1e-06	EX_zn2(e)	-1.3707734430592384e-05	0.0031079368973631	zn2[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_26dap_M(e)	-0.0001310878259999	0.0059618992385861	26dap_M[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_4abz(e)	-4.30461221818531e-05	0.0059618992385861	4abz[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_ac(e)	0.0244922150060225	0.0059618992385861	ac[e]	export
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_acgam(e)	-0.0010301523914846	0.0059618992385861	acgam[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_ade(e)	-0.0008124822454569	0.0059618992385861	ade[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_amylose300(e)	-7.760608418096877e-05	0.0059618992385861	amylose300[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_asn_L(e)	-0.0010903812819169	0.0059618992385861	asn_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_asp_L(e)	-0.0087644773113577	0.0059618992385861	asp_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_ca2(e)	-3.2906338064480706e-05	0.0059618992385861	ca2[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_cgly(e)	-1.4348707393951034e-05	0.0059618992385861	cgly[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_cl(e)	-3.2906338064480706e-05	0.0059618992385861	cl[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_co2(e)	0.0205664241798053	0.0059618992385861	co2[e]	export
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_cobalt2(e)	-3.2906338064480706e-05	0.0059618992385861	cobalt2[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_csn(e)	-0.001055171829191	0.0059618992385861	csn[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_cu2(e)	-3.2906338064480706e-05	0.0059618992385861	cu2[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_cys_L(e)	-0.0004226170455303	0.0059618992385861	cys_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_fe2(e)	-4.725504545843174e-05	0.0059618992385861	fe2[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_fe3(e)	-3.2906338064480706e-05	0.0059618992385861	fe3[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_for(e)	0.0187945110782467	0.0059618992385861	for[e]	export
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_fum(e)	-0.0114665768219661	0.0059618992385861	fum[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_glu_L(e)	-0.0042618311520547	0.0059618992385861	glu_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_glyc(e)	0.0023139671311668	0.0059618992385861	glyc[e]	export
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_glyleu(e)	-0.0027011137457053	0.0059618992385861	glyleu[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_gua(e)	-0.0008242146828056	0.0059618992385861	gua[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_h2o(e)	0.0088271962880758	0.0059618992385861	h2o[e]	export
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_his_L(e)	-0.0004555646248335	0.0059618992385861	his_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_ile_L(e)	-0.0017490826402409	0.0059618992385861	ile_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_k(e)	-3.2906338064480706e-05	0.0059618992385861	k[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_leu_L(e)	0.0001926269830244	0.0059618992385861	leu_L[e]	export
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_lys_L(e)	-0.0016713452221104	0.0059618992385861	lys_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_malt(e)	0.0077606084180969	0.0059618992385861	malt[e]	export
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_met_L(e)	-0.0008047569736839	0.0059618992385861	met_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_mg2(e)	-3.2906338064480706e-05	0.0059618992385861	mg2[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_mn2(e)	-3.2906338064480706e-05	0.0059618992385861	mn2[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_mqn7(e)	-2.8697414787902067e-05	0.0059618992385861	mqn7[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_nh4(e)	0.0006498453351936	0.0059618992385861	nh4[e]	export
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_nmn(e)	-6.581267612896027e-05	0.0059618992385861	nmn[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_o2(e)	-1.4348707393951034e-05	0.0059618992385861	o2[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_ocdca(e)	-0.0003947296272069	0.0059618992385861	ocdca[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_phe_L(e)	-0.0009057966184806	0.0059618992385861	phe_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_pheme(e)	-1.4348707393951034e-05	0.0059618992385861	pheme[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_pi(e)	-0.0057477440874265	0.0059618992385861	pi[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_pnto_R(e)	-6.581267612896114e-05	0.0059618992385861	pnto_R[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_pro_L(e)	-0.0010276945990087	0.0059618992385861	pro_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_pydx(e)	-3.2906338064480706e-05	0.0059618992385861	pydx[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_ribflv(e)	-6.581267612896141e-05	0.0059618992385861	ribflv[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_ser_L(e)	-0.0013729089755195	0.0059618992385861	ser_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_so4(e)	-3.2906338064480706e-05	0.0059618992385861	so4[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_spmd(e)	-1.4348707393951034e-05	0.0059618992385861	spmd[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_succ(e)	2.8697414787902067e-05	0.0059618992385861	succ[e]	export
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_sucr(e)	-0.0021659435209642	0.0059618992385861	sucr[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_thm(e)	-1.4348707393951032e-05	0.0059618992385861	thm[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_thr_L(e)	-0.001179314074523	0.0059618992385861	thr_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_trp_L(e)	-0.0002774247158759	0.0059618992385861	trp_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_tyr_L(e)	-0.000678812254526	0.0059618992385861	tyr_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_val_L(e)	-0.001963620491016	0.0059618992385861	val_L[e]	import
Bifidobacterium_pseudocatenulatum	MV_FEM4_t1Q14	1e-06	EX_zn2(e)	-3.2906338064480706e-05	0.0059618992385861	zn2[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_26dap_M(e)	-0.0013377797936478	0.00128152585333	26dap_M[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_4abz(e)	-0.015067377469838	0.00128152585333	4abz[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_acnam(e)	-0.0590210081578403	0.00128152585333	acnam[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_ade(e)	-0.0658308717333469	0.00128152585333	ade[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_ala_D(e)	-0.0026755595872981	0.00128152585333	ala_D[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_ala_L(e)	-0.0259921747769501	0.00128152585333	ala_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_arg_L(e)	-0.1230106509654991	0.00128152585333	arg_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_asn_L(e)	-0.094378113265122	0.00128152585333	asn_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_asp_L(e)	-0.094378113265122	0.00128152585333	asp_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_ca2(e)	-0.0050376220943356	0.00128152585333	ca2[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_cgly(e)	-0.0513330768591882	0.00128152585333	cgly[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_cl(e)	-0.0050376220943356	0.00128152585333	cl[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_cobalt2(e)	-0.0050376220943356	0.00128152585333	cobalt2[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_cu2(e)	-0.0050376220943356	0.00128152585333	cu2[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_ddca(e)	-0.1748762029616249	0.00128152585333	ddca[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_dgsn(e)	-0.008614432910406	0.00128152585333	dgsn[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_fe2(e)	-0.0050376220943356	0.00128152585333	fe2[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_fe3(e)	-0.0050376220943356	0.00128152585333	fe3[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_gln_L(e)	-0.1983610482001821	0.00128152585333	gln_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_glu_L(e)	-0.0956264875431147	0.00128152585333	glu_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_glyleu(e)	-0.2140049771030564	0.00128152585333	glyleu[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_his_L(e)	-0.0520487463948154	0.00128152585333	his_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_ile_L(e)	-0.2151979155103145	0.00128152585333	ile_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_k(e)	-0.0050376220943356	0.00128152585333	k[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_leu_L(e)	-0.0502903485002058	0.00128152585333	leu_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_lys_L(e)	-0.2055153300662171	0.00128152585333	lys_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_met_L(e)	-0.0771789605424427	0.00128152585333	met_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_mg2(e)	-0.0050376220943356	0.00128152585333	mg2[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_mn2(e)	-0.0050376220943356	0.00128152585333	mn2[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_mqn8(e)	-0.0100449183132253	0.00128152585333	mqn8[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_nac(e)	0.0373509439313804	0.00128152585333	nac[e]	export
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_ncam(e)	52.51512884800604	0.00128152585333	ncam[e]	export
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_nmn(e)	-52.56255503612609	0.00128152585333	nmn[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_ocdca(e)	-0.1266193083226781	0.00128152585333	ocdca[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_orn(e)	-0.0587904421750869	0.00128152585333	orn[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_phe_L(e)	-0.1118595795114804	0.00128152585333	phe_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_pheme(e)	-0.0050224591566126	0.00128152585333	pheme[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_pi(e)	52.19973273655568	0.00128152585333	pi[e]	export
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_pnto_R(e)	-0.0100752441886712	0.00128152585333	pnto_R[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_pro_L(e)	-0.1023605732964303	0.00128152585333	pro_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_ptrc(e)	-0.0050224591566126	0.00128152585333	ptrc[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_pydx(e)	-0.0050376220943356	0.00128152585333	pydx[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_q8(e)	-0.0050224591566126	0.00128152585333	q8[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_rib_D(e)	2.673369906269257	0.00128152585333	rib_D[e]	export
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_ribflv(e)	-0.0100752441886712	0.00128152585333	ribflv[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_ser_L(e)	-0.1538894589778495	0.00128152585333	ser_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_sheme(e)	-0.0050224591566126	0.00128152585333	sheme[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_so4(e)	-0.0050376220943356	0.00128152585333	so4[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_spmd(e)	-0.0050224591566126	0.00128152585333	spmd[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_thm(e)	-0.0050224591566126	0.00128152585333	thm[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_thr_L(e)	-0.1187587414165728	0.00128152585333	thr_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_thymd(e)	-0.0084605441271788	0.00128152585333	thymd[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_trp_L(e)	-0.0345967190889342	0.00128152585333	trp_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_tyr_L(e)	-0.0705519165510148	0.00128152585333	tyr_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_ura(e)	-0.0436183071859911	0.00128152585333	ura[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_val_L(e)	-0.1956055792443903	0.00128152585333	val_L[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_xan(e)	-0.0373509439313804	0.00128152585333	xan[e]	import
Escherichia_coli	MV_FEM4_t1Q14	1e-06	EX_zn2(e)	-0.0050376220943356	0.00128152585333	zn2[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_26dap_M(e)	-0.0002501749783883	0.0103908991999853	26dap_M[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_ac(e)	0.0487945247379655	0.0103908991999853	ac[e]	export
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_acgam(e)	-0.0445029125699669	0.0103908991999853	acgam[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_ade(e)	-0.0014771236559316	0.0103908991999853	ade[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_ala_D(e)	-0.0058438478329039	0.0103908991999853	ala_D[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_arg_L(e)	-0.0024676409247293	0.0103908991999853	arg_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_asn_L(e)	-0.0020088217548171	0.0103908991999853	asn_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_but(e)	0.0083938251430079	0.0103908991999853	but[e]	export
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_ca2(e)	-3.09730446835204e-05	0.0103908991999853	ca2[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_cgly(e)	-3.09730446835204e-05	0.0103908991999853	cgly[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_cl(e)	-3.09730446835204e-05	0.0103908991999853	cl[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_co2(e)	0.0277084392617975	0.0103908991999853	co2[e]	export
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_cobalt2(e)	-3.09730446835204e-05	0.0103908991999853	cobalt2[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_cu2(e)	-3.09730446835204e-05	0.0103908991999853	cu2[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_cys_L(e)	-0.0008236139186956	0.0103908991999853	cys_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_fe2(e)	-6.19460893670408e-05	0.0103908991999853	fe2[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_fe3(e)	-3.09730446835204e-05	0.0103908991999853	fe3[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_fol(e)	-9.291913405056122e-05	0.0103908991999853	fol[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_glu_L(e)	-0.0155690287713012	0.0103908991999853	glu_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_glyc3p(e)	-0.0101807592665581	0.0103908991999853	glyc3p[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_glyleu(e)	-0.004725187281226	0.0103908991999853	glyleu[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_gua(e)	-0.0014859859577535	0.0103908991999853	gua[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_h(e)	0.426194993877404	0.0103908991999853	h[e]	export
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_his_L(e)	-0.0007928459272709	0.0103908991999853	his_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_ile_L(e)	-0.0032706895019526	0.0103908991999853	ile_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_k(e)	-3.09730446835204e-05	0.0103908991999853	k[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_lac_D(e)	0.4412769536414114	0.0103908991999853	lac_D[e]	export
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_leu_L(e)	0.0001182507134663	0.0103908991999853	leu_L[e]	export
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_lys_L(e)	-0.0028551415709556	0.0103908991999853	lys_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_man(e)	-0.1910496925069072	0.0103908991999853	man[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_met_L(e)	-0.0013093050681144	0.0103908991999853	met_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_mg2(e)	-3.09730446835204e-05	0.0103908991999853	mg2[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_mn2(e)	-3.09730446835204e-05	0.0103908991999853	mn2[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_mqn7(e)	-6.19460893670408e-05	0.0103908991999853	mqn7[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_nac(e)	-6.194608936710617e-05	0.0103908991999853	nac[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_nh4(e)	0.0456433887878669	0.0103908991999853	nh4[e]	export
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_o2(e)	-4.645956702528061e-05	0.0103908991999853	o2[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_ocdca(e)	-0.000852061307386	0.0103908991999853	ocdca[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_orn(e)	0.0024676409247293	0.0103908991999853	orn[e]	export
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_phe_L(e)	-0.0015456014417883	0.0103908991999853	phe_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_pheme(e)	-3.09730446835204e-05	0.0103908991999853	pheme[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_pnto_R(e)	-6.194608936704003e-05	0.0103908991999853	pnto_R[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_pro_L(e)	-0.0018439789399021	0.0103908991999853	pro_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_ptrc(e)	-3.09730446835204e-05	0.0103908991999853	ptrc[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_pydx(e)	-3.09730446835204e-05	0.0103908991999853	pydx[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_ribflv(e)	-6.19460893670408e-05	0.0103908991999853	ribflv[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_ser_L(e)	-0.0024894265831568	0.0103908991999853	ser_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_so4(e)	-3.09730446835204e-05	0.0103908991999853	so4[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_spmd(e)	-3.09730446835204e-05	0.0103908991999853	spmd[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_thm(e)	-3.09730446835204e-05	0.0103908991999853	thm[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_thr_L(e)	-0.0021112483582595	0.0103908991999853	thr_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_tre(e)	-0.0006892790276574	0.0103908991999853	tre[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_trp_L(e)	-0.000472142630438	0.0103908991999853	trp_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_tyr_L(e)	-0.0012071135257249	0.0103908991999853	tyr_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_ura(e)	-0.0020703477350685	0.0103908991999853	ura[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_val_L(e)	-0.0035232150908691	0.0103908991999853	val_L[e]	import
Eubacterium_rectale	MV_FEM4_t1Q14	1e-06	EX_zn2(e)	-3.09730446835204e-05	0.0103908991999853	zn2[e]	import
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_26dap_M(e)	-0.3155612857351904	0.0260298428947314	26dap_M[e]	import
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_3mop(e)	-1.806410852714796	0.0260298428947314	3mop[e]	import
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_ac(e)	7.083569425512706	0.0260298428947314	ac[e]	export
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_acald(e)	7.928824713951869e-05	0.0260298428947314	acald[e]	export
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_acgam(e)	-7.309993586313012	0.0260298428947314	acgam[e]	import
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_ade(e)	-0.1866943533352648	0.0260298428947314	ade[e]	import
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_ala_D(e)	-3.839279736401037	0.0260298428947314	ala_D[e]	import
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_ala_L(e)	3.0451801765305477	0.0260298428947314	ala_L[e]	export
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_arg_L(e)	0.7171627918364275	0.0260298428947314	arg_L[e]	export
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_ca2(e)	-0.0074724741418467	0.0260298428947314	ca2[e]	import
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_cgly(e)	-0.1091599596785155	0.0260298428947314	cgly[e]	import
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_cl(e)	-0.0074724741418467	0.0260298428947314	cl[e]	import
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_co2(e)	0.4393286397133078	0.0260298428947314	co2[e]	export
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_cobalt2(e)	-0.0074724741418467	0.0260298428947314	cobalt2[e]	import
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_cu2(e)	-0.0074724741418467	0.0260298428947314	cu2[e]	import
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_etoh(e)	1.594538791302488e-06	0.0260298428947314	etoh[e]	export
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_fe2(e)	-0.0074724741418467	0.0260298428947314	fe2[e]	import
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_fe3(e)	-0.0074724741418467	0.0260298428947314	fe3[e]	import
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_fol(e)	-0.0156612107668263	0.0260298428947314	fol[e]	import
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_fru(e)	5.4889155573641375	0.0260298428947314	fru[e]	export
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_fum(e)	1.0262392454034934	0.0260298428947314	fum[e]	export
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_galur(e)	0.5004256096619205	0.0260298428947314	galur[e]	export
Faecalibacterium_prausnitzii	MV_FEM4_t1Q14	1e-06	EX_glu_L(e)	-0.465861873015247	0.0260298428947314	glu_L[e]	import
