FeatureID	Feature	Species	MaAsLin3CoefficientLog2Relative	MaAsLin3NullMedian	MaAsLin3QDiseaseBH	MaAsLin3Estimable	MaAsLin3ErrorFree	ANCOMBC2CoefficientNaturalLog	ANCOMBC2QDiseaseBH	ANCOMBC2PassedPseudoSensitivity	ANCOMBC2RobustHit	ALDEx2CoefficientCLRLog2	ALDEx2QDiseaseBH	MaAsLin3Direction	ANCOMBC2Direction	ALDEx2Direction	AllThreeDirectionConcordant	MaAsLin3Hit	ALDEx2Hit	SignificantMethodCount	EvidenceLabel	IndependentReplication	InputBoundary	MinimumQ	AnyMethodHit
SP0176	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar	Veillonella dispar	0.992259761284145	0.275695643097588	0.72254976005188	TRUE	TRUE	0.841139059982464	0.00681234418988944	FALSE	FALSE	-0.398506085948074	0.906202454664668	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.00681234418988944	FALSE
SP0178	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	Collinsella intestinalis	-0.207070757930136	0.275695643097588	0.72254976005188	TRUE	TRUE	-0.184108178515576	0.714209267619962	TRUE	FALSE	1.65147123521251	0.661329715902649	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.661329715902649	FALSE
SP0262	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_haemolysans	Gemella haemolysans	0.71341636687602	0.275695643097588	0.72254976005188	TRUE	TRUE	0.538025698866014	0.0822354838521512	TRUE	FALSE	0.292847372392676	0.906202454664668	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.0822354838521512	FALSE
SP0031	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	Parasutterella excrementihominis	-0.254116727050033	0.275695643097588	0.72254976005188	TRUE	TRUE	-0.351844049232482	0.41195212254728	TRUE	FALSE	-1.27900099804351	0.86281508092047	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.41195212254728	FALSE
SP0046	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	Ruthenibacterium lactatiformans	0.68135510968511	0.275695643097588	0.72254976005188	TRUE	TRUE	0.406778801403326	0.434331918764342	TRUE	FALSE	1.43989142746972	0.536223525887573	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.434331918764342	FALSE
SP0020	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	Roseburia hominis	-0.230646686136829	0.275695643097588	0.757065495817977	TRUE	TRUE	-0.192336751166709	0.753763846972491	TRUE	FALSE	-0.440542034800697	0.906202454664668	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.753763846972491	FALSE
SP0225	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger	Desulfovibrio piger	1.14488196823971	0.275695643097588	0.757065495817977	TRUE	TRUE	0.916176548398788	0.0370802852030771	FALSE	FALSE	3.80579289236545	0.414801191484657	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.0370802852030771	FALSE
SP0358	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_jalaludinii	Mitsuokella jalaludinii	-1.37072393919487	0.275695643097588	0.769639269453652	FALSE	TRUE	-1.48429929884352	0.000999014167013685	FALSE	FALSE	2.07265945227163	0.661329715902649	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.000999014167013685	FALSE
SP0210	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_303	Roseburia sp CAG 303	1.63801162503136	0.275695643097588	0.772093819058665	FALSE	TRUE	0.637998621324242	0.0464384795645875	FALSE	FALSE	-2.40912286032806	0.661329715902649	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.0464384795645875	FALSE
SP0124	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	Parabacteroides distasonis	0.594447627167616	0.275695643097588	0.793605065476127	TRUE	TRUE	0.3223415831449	0.493896111052607	TRUE	FALSE	0.980207480311436	0.786528910969523	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.493896111052607	FALSE
SP0194	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius	Bacteroides plebeius	-1.02790648692501	0.275695643097588	0.793605065476127	TRUE	TRUE	-0.968933620364489	0.0718941757795786	TRUE	FALSE	4.35833946775149	0.390428892003984	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.0718941757795786	FALSE
SP0041	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis	Enorma massiliensis	-0.311816844616479	0.275695643097588	0.793605065476127	TRUE	TRUE	-0.174200350189069	0.806427256903193	TRUE	FALSE	0.444128212118859	0.906202454664668	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.793605065476127	FALSE
SP0098	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus	Actinomyces odontolyticus	-0.0641003247712678	0.275695643097588	0.793605065476127	TRUE	TRUE	-0.0994143139006027	0.822499268194132	TRUE	FALSE	-2.39754343546656	0.522259887373751	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.522259887373751	FALSE
SP0156	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii	Parabacteroides goldsteinii	-0.38206385683605	0.275695643097588	0.793605065476127	TRUE	TRUE	-0.278512741324326	0.500187939771109	TRUE	FALSE	-3.49745993431171	0.451964220410458	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.451964220410458	FALSE
SP0235	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium	Bifidobacterium dentium	0.968711271818743	0.275695643097588	0.793605065476127	TRUE	TRUE	0.895300020547949	0.0188946234312133	FALSE	FALSE	0.520855437009257	0.906202454664668	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.0188946234312133	FALSE
SP0202	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	Phascolarctobacterium faecium	-0.542374017546732	0.275695643097588	0.798879978319434	TRUE	TRUE	-0.514384262062043	0.181257839244523	TRUE	FALSE	3.98512211396568	0.414801191484657	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.181257839244523	FALSE
SP0080	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta	Christensenella minuta	0.828689411216148	0.275695643097588	0.798879978319434	TRUE	TRUE	1.02353478587448	0.0015476118917446	FALSE	FALSE	-0.345727708776677	0.906202454664668	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.0015476118917446	FALSE
SP0126	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis	Barnesiella intestinihominis	-0.151113277851407	0.275695643097588	0.798879978319434	TRUE	TRUE	-0.225640954534357	0.699937320860502	TRUE	FALSE	-0.490772597478119	0.906202454664668	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.699937320860502	FALSE
SP0318	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae	Bacteroides salyersiae	1.4704939598013	0.275695643097588	0.798879978319434	TRUE	TRUE	0.832093751275286	0.0652886953698402	TRUE	FALSE	2.2594569137366	0.661329715902649	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.0652886953698402	FALSE
SP0321	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum	Bifidobacterium catenulatum	1.79032318082415	0.275695643097588	0.798879978319434	FALSE	TRUE	0.95244249694294	0.0190646207575927	FALSE	FALSE	-3.9836927360811	0.357509804386508	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.0190646207575927	FALSE
SP0350	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis	Sellimonas intestinalis	0.992335012948943	0.275695643097588	0.821628228433578	TRUE	TRUE	0.459117421308761	0.205677967257998	TRUE	FALSE	-0.46550132512457	0.906202454664668	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.205677967257998	FALSE
SP0032	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	Bacteroides caccae	-0.118195910576442	0.275695643097588	0.821628228433578	TRUE	TRUE	-0.0691075540861179	0.877492534539542	TRUE	FALSE	-0.87951966371992	0.906202454664668	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.821628228433578	FALSE
SP0117	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza	Lachnospira pectinoschiza	-0.404178672211016	0.275695643097588	0.821628228433578	TRUE	TRUE	-0.499925925623069	0.40876452334805	TRUE	FALSE	0.00855324657189982	0.938953179770756	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.40876452334805	FALSE
SP0395	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	Klebsiella pneumoniae	-1.24255080048026	0.275695643097588	0.821628228433578	FALSE	TRUE	0.10190403729493	0.780267159863331	TRUE	FALSE	1.13777286237886	0.857038170981333	-1	1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.780267159863331	FALSE
SP0017	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	Bacteroides ovatus	0.68514834174157	0.275695643097588	0.826202917842751	TRUE	TRUE	0.361967738315783	0.551033863640641	TRUE	FALSE	-1.27452295808015	0.824756768973258	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.551033863640641	FALSE
SP0030	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	Coprococcus catus	0.0297556886227662	0.275695643097588	0.826202917842751	TRUE	TRUE	-0.0745842382801803	0.858940551495383	TRUE	FALSE	0.688605071839969	0.906202454664668	1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.826202917842751	FALSE
SP0084	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__[Collinsella]_massiliensis	[Collinsella] massiliensis	-0.0133140164988892	0.275695643097588	0.826202917842751	TRUE	TRUE	-0.106595862375609	0.830407704960883	TRUE	FALSE	1.56155189279851	0.661329715902649	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.661329715902649	FALSE
SP0120	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_251	Eubacterium sp CAG 251	1.19383857250673	0.275695643097588	0.826202917842751	TRUE	TRUE	0.668533357375279	0.132071445838001	TRUE	FALSE	-0.13872465261612	0.906202454664668	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.132071445838001	FALSE
SP0153	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_167	Clostridium sp CAG 167	1.26005560326928	0.275695643097588	0.826202917842751	FALSE	TRUE	0.549576769313972	0.119705061189234	TRUE	FALSE	-0.809385094026823	0.906202454664668	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.119705061189234	FALSE
SP0159	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	Haemophilus parainfluenzae	0.727110664578136	0.275695643097588	0.848983633205019	TRUE	TRUE	0.381737338354544	0.29142539297985	TRUE	FALSE	-1.2363451397586	0.86281508092047	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.29142539297985	FALSE
SP0164	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi	Hungatella hathewayi	0.861278925548602	0.275695643097588	0.826202917842751	TRUE	TRUE	0.643741733915356	0.14301898517355	TRUE	FALSE	3.79169944776921	0.390428892003984	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.14301898517355	FALSE
SP0247	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_ilealis	Romboutsia ilealis	0.643326132206319	0.275695643097588	0.826202917842751	TRUE	TRUE	0.258280861005478	0.482038921980713	TRUE	FALSE	-1.88900194198388	0.661329715902649	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.482038921980713	FALSE
SP0090	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	Collinsella aerofaciens	0.727085147392923	0.275695643097588	0.871101996139104	TRUE	TRUE	0.36581013171151	0.659428324547345	TRUE	FALSE	0.833955917947018	0.86281508092047	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.659428324547345	FALSE
SP0026	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae	Parabacteroides merdae	0.600551907942629	0.275695643097588	0.872214396006183	TRUE	TRUE	0.353344176715115	0.476828543617448	TRUE	FALSE	2.68091955958355	0.607496414402998	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.476828543617448	FALSE
SP0105	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae	Clostridium bolteae	-0.085171750490804	0.275695643097588	0.872214396006183	TRUE	TRUE	-0.138205170005076	0.806427256903193	TRUE	FALSE	-0.00471425966045947	0.929336133755943	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.806427256903193	FALSE
SP0068	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_synergistica	Butyricimonas synergistica	0.689663029602119	0.275695643097588	0.883314876576548	TRUE	TRUE	0.353269480690863	0.484322737011973	TRUE	FALSE	2.34419034470158	0.661329715902649	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.484322737011973	FALSE
SP0169	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum	Clostridium innocuum	-0.158371225110516	0.275695643097588	0.883915290232021	TRUE	TRUE	-0.0290277026585578	0.96548277351226	TRUE	FALSE	0.174097061042402	0.906202454664668	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.883915290232021	FALSE
SP0058	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_disporicum	Clostridium disporicum	-0.102617159144559	0.275695643097588	0.899733727204822	TRUE	TRUE	-0.164256805519203	0.699937320860502	TRUE	FALSE	0.221241310564782	0.906202454664668	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.699937320860502	FALSE
SP0108	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_asparagiforme	Clostridium asparagiforme	-0.188358340196528	0.275695643097588	0.915906330951888	TRUE	TRUE	-0.202289107040817	0.668777018824312	TRUE	FALSE	0.359637451123225	0.906202454664668	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.668777018824312	FALSE
SP0127	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_58	Clostridium sp CAG 58	0.567097880404447	0.275695643097588	0.915906330951888	TRUE	TRUE	0.315501863815114	0.417326199351645	TRUE	FALSE	2.6442986184981	0.661329715902649	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.417326199351645	FALSE
SP0129	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	Bacteroides dorei	-0.19798660673484	0.275695643097588	0.90379537736185	TRUE	TRUE	-0.243477436541889	0.782495905545466	TRUE	FALSE	1.2167259498156	0.86281508092047	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.782495905545466	FALSE
SP0135	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	Holdemania filiformis	0.644028590432284	0.275695643097588	0.910960228346381	TRUE	TRUE	0.261088016821924	0.527783874276198	TRUE	FALSE	-0.0632836695787627	0.906202454664668	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.527783874276198	FALSE
SP0144	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus	Dialister invisus	-0.170307525194203	0.275695643097588	0.915906330951888	TRUE	TRUE	-0.14430522953938	0.714209267619962	TRUE	FALSE	0.761072800560523	0.906202454664668	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.714209267619962	FALSE
SP0168	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sp_HMSC71H05	Haemophilus sp HMSC71H05	0.846317543337699	0.275695643097588	0.915906330951888	TRUE	TRUE	0.358843078160599	0.210110996499806	TRUE	FALSE	-0.131671020905749	0.906202454664668	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.210110996499806	FALSE
SP0234	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_lavalense	Clostridium lavalense	0.711833552387201	0.275695643097588	0.910960228346381	TRUE	TRUE	0.509821023688731	0.214461405391178	TRUE	FALSE	2.84899421043628	0.522259887373751	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.214461405391178	FALSE
SP0061	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_CAG_317	Dorea sp CAG 317	-0.412127841127193	0.275695643097588	0.930944375666555	FALSE	TRUE	-0.00557624996861202	0.994827958012954	TRUE	FALSE	-2.14553013443736	0.661329715902649	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.661329715902649	FALSE
SP0079	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	Rothia mucilaginosa	0.621654442276685	0.275695643097588	0.930944375666555	TRUE	TRUE	0.402279750111929	0.277929874420388	TRUE	FALSE	-2.29103170013177	0.607496414402998	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.277929874420388	FALSE
SP0004	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_180	Eubacterium sp CAG 180	-0.0806722683060861	0.275695643097588	0.930944375666555	TRUE	TRUE	-0.216315333732501	0.74775386263216	TRUE	FALSE	1.30446478951851	0.891823952017377	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.74775386263216	FALSE
SP0045	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20	Oscillibacter sp 57 20	0.439444338912744	0.275695643097588	0.930944375666555	TRUE	TRUE	0.286034067583693	0.510422822865619	TRUE	FALSE	1.33027615080976	0.861962063492038	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.510422822865619	FALSE
SP0060	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	Firmicutes bacterium CAG 94	0.658056488170624	0.275695643097588	0.930944375666555	TRUE	TRUE	0.196500186125194	0.699937320860502	TRUE	FALSE	1.36997787523093	0.861962063492038	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.699937320860502	FALSE
SP0081	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis	Gemella sanguinis	0.121550451137259	0.275695643097588	0.930944375666555	TRUE	TRUE	-0.0703128686960712	0.858940551495383	TRUE	FALSE	-3.54292759785971	0.357509804386508	1	-1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.357509804386508	FALSE
SP0099	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis	Bifidobacterium animalis	-0.589088395554193	0.275695643097588	0.930944375666555	FALSE	TRUE	-0.47533427931936	0.276706692157953	TRUE	FALSE	-2.25723304510474	0.661329715902649	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.276706692157953	FALSE
SP0115	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	Prevotella copri	-0.314152308808355	0.275695643097588	0.930944375666555	TRUE	TRUE	-0.346362774066993	0.662931378595319	TRUE	FALSE	1.38663459697666	0.86281508092047	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.662931378595319	FALSE
SP0137	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dielma|s__Dielma_fastidiosa	Dielma fastidiosa	0.659711918689718	0.275695643097588	0.930944375666555	TRUE	TRUE	0.608204193215528	0.132071445838001	TRUE	FALSE	0.675624804642467	0.906202454664668	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.132071445838001	FALSE
